text,label
"the kind of movie that comes along only occasionally , one so unconventional , gutsy and perfectly executed it takes your breath away . ",1
a movie that seems motivated more by a desire to match mortarboards with dead poets society and good will hunting than by its own story . ,0
"the performances are strong , though the subject matter demands acting that borders on hammy at times . ",1
transforms one of [shakespeare's] deepest tragedies into a smart new comedy . ,1
an effective portrait of a life in stasis -- of the power of inertia to arrest development in a dead-end existence . ,1
doesn't come close to justifying the hype that surrounded its debut at the sundance film festival two years ago . ,0
"despite a quieter middle section , involving aragorn's dreams of arwen , this is even better than the fellowship . there are scenes of cinematic perfection that steal your heart away . ",1
"what with the incessant lounge music playing in the film's background , you may mistake love liza for an adam sandler chanukah song . ",0
what can one say about a balding 50-year-old actor playing an innocent boy carved from a log ? ,0
it looks much more like a cartoon in the end than the simpsons ever has . ,0
"terrific performances , great to look at , and funny . a little uneven to be the cat's meow , but it's good enough to be the purr . ",1
it thankfully goes easy on the reel/real world dichotomy that [jaglom] pursued with such enervating determination in venice/venice . ,1
"ludicrous , but director carl franklin adds enough flourishes and freak-outs to make it entertaining . ",1
"this is popcorn movie fun with equal doses of action , cheese , ham and cheek ( as well as a serious debt to the road warrior ) , but it feels like unrealized potential",1
"it's an interesting effort ( particularly for jfk conspiracy nuts ) , and barry's cold-fish act makes the experience worthwhile . ",1
"a witty , whimsical feature debut . ",1
"the film's trailer also looked like crap , so crap is what i was expecting . ",0
a very depressing movie of many missed opportunities . ,0
"'film aficionados cannot help but love cinema paradiso , whether the original version or new director's cut . '",1
"one of the most original american productions this year , you'll find yourself remembering this refreshing visit to a sunshine state . ",1
the warnings to resist temptation in this film . . . are blunt and challenging and offer no easy rewards for staying clean . ,1
a lovely and beautifully photographed romance . ,1
"featuring a dangerously seductive performance from the great daniel auteuil , "" sade "" covers the same period as kaufmann's "" quills "" with more unsettlingly realistic results . ",1
"it's drained of life in an attempt to be sober and educational , and yet it's so devoid of realism that its lack of whistles and bells just makes it obnoxious and stiff . ",0
"after the setup , the air leaks out of the movie , flattening its momentum with about an hour to go . ",0
the santa clause 2 proves itself a more streamlined and thought out encounter than the original could ever have hoped to be . ,1
and people make fun of me for liking showgirls</> . ,0
i can analyze this movie in three words : thumbs friggin' down . ,0
"it won't hold up over the long haul , but in the moment , finch's tale provides the forgettable pleasures of a saturday matinee . ",1
"it's a wonderful , sobering , heart-felt drama . ",1
the story itself is actually quite vapid . ,0
"despite what anyone believes about the goal of its makers , the show . . . represents a spectacular piece of theater , and there's no denying the talent of the creative forces behind it . ",1
an ideal love story for those intolerant of the more common saccharine genre . ,1
"what you get with empire is a movie you've seen many times before , repackaged as new material because there is a latino in the lead . ",0
the actresses find their own rhythm and protect each other from the script's bad ideas and awkwardness . ,1
"like coming into a long-running , well-written television series where you've missed the first half-dozen episodes and probably won't see the next six . ",0
"i complain all the time about seeing the same ideas repeated in films over and over again , but the bourne identity proves that a fresh take is always possible . ",1
