tweet,label
"@southwestair is having an insane sale. Who wants to travel? So far, me and vanessanflores are goingâ€¦ http://t.co/j5KHjjXlNX",1
@AmericanAir   How much longer is my delay???  I wanna see my baby!!!,0
@JetBlue yr site isn't showing the status of my flight. And we called and it's taking an hour and no response,0
. @AmericanAir  Awww let @JensenAckles off the plane. His hotness can help melt all that snow away. Problem solved. Ã°Å¸ËœÅ“,1
@BasedGawdCreed @AmericanAir @OpTic_FormaL all his flights have been cancelled.,1
Can't wait for the Mint experience to San Francisco in two weeks. @JetBlue,1
"Took a minute to get used to the lack of touch screen, but  @JetBlue in flight entertainment is not bad.  dca to chs http://t.co/wr9PjUvibW",1
@AmericanAir Flight #2237 delayed because they forgot to unload the baggage from incoming flight. Pilot said he was embarrassed of AA.,0
"#biofuels are soaring! In 2016, @southwestair will purchase fuel sourced frm waste wood for their SanFran airports http://t.co/xTzUODV48o",1
"Disappointed in the customer service of @VirginAmerica this morning.. Please retrain your attendants at the gate. Thanks, a paying customer.",0
@united airlines held my plane for 30 mins for one person making 90% of everyone miss there connecting flight. Never fly @united airlines.,0
My car smells like straight up @united bathroom ,0
"@brokeblokeblogs sometimes; for example, @United often solvd my issues via Twitter DM; but others call my phone, then solved #blogchat",1
Currently experiencing a 3 hour @united delay from ord to lax. My worst with them was 4.5 hours. What's been your worst delay?,0
It must suck to be a 'new crew' flight attendant in a plane full of upset passengers.6 hrs delayed @united SJU Flt 1260 #badplanes #grounded,0
"Then, ""I've been flying for 25 years with no problem. I'm your lucky charm."" @AlaskaAir emergency preparedness. Couldn't believe it. Smh",1
We love flying LAX to Santa Rosa but when flight is cancelled a logistical nightmare is born.Thankfully @AlaskaAir is going to make it right,1
"@VirginAmerica the code ESCAPE20 is not working on the site, supposed to be good until the end of Sunday....",0
"@DeltaAssist @Delta Flight for 5 hours from now cancelled. Phone line says to use app or web, but those say to call. Phone 1.5+ wait time!",0
OK I have flown @AmericanAir twice in the past 3 months. BOTH TIMES I have missed my connection bc of a delayed first flight.,0
"Just flew on a new @AmericanAir 737 with entertainment...cool features, but tray tables don't leave any room...at all",1
@Delta @DeltaAssist since when is JFK to SAN not transcontinental? All these negative changes are ridiculous! #leaveDelta,0
"@JetBlue @jaaabeee meant to reply earlier. That was helpful, it did leave earlier.",0
@AmericanAir Is there is a delay for EQM hitting my account for an @AlaskaAir flight that is an AA codeshare?,0
@AlaskaAir @jarpad It was @jensenackles complaint. ha,1
And the award for the worst flight service and ill-tempered employees available goes to... *drum rollll* @AmericanAir,0
@AmericanAir gate agent NO HELP.  Customer's fault she missed flight? AA sent erroneous gate change alert! http://t.co/KTyPYiQxE7,0
@VirginAmerica Why is your safety video stuck in my head? Lol,1
Sitting in Munich - continue to marvel at fact any @lufthansa lounge puts every @united red carpet club to shame.,0
@United UA1252 deplaned twice already. Can we get PQM/PQS for each time. This is getting ridiculous,0
"@united Do you offer open-ended tickets? CLT-BUD in late June 15. Likely want to return June/July 2016, but no set date.",1
@SouthwestAir does not mess around on Valentine's Day! Ã°Å¸ËœÂÃ°Å¸ËœËœÃ¢ÂÂ¤Ã¯Â¸Â http://t.co/P2wDahyc6n,1
Made it to #Costa #Rica and back @JetBlue Missing it already!  #Pura #Vida!,1
Whatâ€™s up w/so many airlines not having wifi lately? On 767 @AmericanAir plane &amp; no wifi fr Miami to Orlando?! Becoming as bad as hotels,0
Really wondering if I should switch to @united  after @AmericanAir changed Gold status member benefits with their advantage program.,1
@TheMattEspinosa @AmericanAir yikes that sucks,0
"Well, it was fun while it lasted.  @JetBlue you were the chosen one! You were to bring balance to the force, not leave it in darkness! :-(",0
w@AmericanAir Still Waiting on the Lake Central airplane and now the Embry-Riddle one. http://t.co/iNN7fsX5vK,1
@SouthwestAir has greatly disappointed me as a customer! They literally stole my money with their points system. #scammed,0
"@JetBlue if I make a reservation with points and then have to cancel, do I have to pay a cancelation fee?",1
@JohnCFitness @AmericanAir @Boeing But would they switch to 787 for that route? Big enough plane?,1
I wanna be a flight attendant for  @VirginAmerica soooo bad ðŸ˜,1
The skies are never friendlier than when flying with @JetBlue. Thank you for another perfect flight.  http://t.co/8Ys8VXRd8x,1
Waiting for the plane http://t.co/rViIhMcR3O @AlaskaAir heading home to LA,1
"@Feelmyflow @SouthwestAir @AlaskaAir agreed, I had a two hour delay this week, with southwest, no service then either",0
Not loving @SouthwestAir at the mo. 9 people pulled off to reduce weight due to a fuel line problem. Everyone missing connections.,0
@MatDiablo @SouthwestAir Bad news for west coast poor people. #companionpass,1
On delayed @southwestair flight 658 from LAX to DAL and I grabbed my guitar to entertain the crowd.â€¦ http://t.co/gkRssSTQPp,1
"@louiseannej @DeltaAssist TSA would have no issues with a selfie stick, but we do not conduct screening outside the United States.",1
@JetBlue gotcha. there's a special birthday boy on flight 833 having a rough night on the tarmac. Was hoping to give him some good news,1
I'm feeling sorta meh about @VirginAmerica - anyone out there a big fan? (I did status match / switch from Delta. Am I making a good move?),1
@SouthwestAir my son missed his flight from Kansas City to Laguardia.  Can u help me book him on a later flight?  I'm in Europe &amp; can't call,1
"So @united boarded us on the wrong plane. Instead of switching planes, we sat for 1.5 hrs while they did paperwork #theworst #getmehome",0
@united take note. RT @TheSoothsayer_: Worst check in experience ever @UnitedAirlines,0
"Never flying @VirginAmerica again. Book flight with points, have to move flight. forced to pay $100 fee. @JetBlue my new fav airline.",0
".@AmericanAir Yes. But a long wait for the correct belt to stop, a chat w the agent, then another search of all the other belts. V annoying!",0
@JetBlue Finally home after a crappy flight. Who do you write to give praise for great crew / and ding people that were less than helpful?,1
Hey @SouthwestAir you can kick out those December fares anytime now.  #impatient,1
Another delay... Hey someone from @united want to help here? This is becoming ridiculous.,0
"@Nickalaws @MatthewLush @JetBlue OMFG, IM SO SAD FOR YOU GUYS. Ã°Å¸ËœÂ­ this breaks my heart.",1
@VirginAmerica attempting to take advantage of your sale fares but the website keeps getting stuck! Tried multiple devices.,0
Cant wait to buy my @JetBlue tickets for our much needed vacation :) #SupportJetBlue,1
@mflynny @JetBlue @AmericanAir Its not. Being PC is not a bad thing. People get offended no matter what you say anyway.,1
Still waiting. RT @united: @herreraylozano  We're sorry to hear this. Is there something we can assist you with here? DM any details. ^KP,0
Usually fly @AmericanAir but flew @AlaskaAir twice recently. Went American again yesterday. Switching to Alaska if they'll have me.,0
@SouthwestAir intentionally damaged both of my checked bags! Skateboard wheels intentionally removed. 2 bag agents said it looks intentional,0
"nah. stop. RT @AmericanAir: Squads going up in first, it's fully lie flat now. We just had 3 in a row, them warm nuts back-to-back back now.",1
@cyndaminthia @AmericanAir Hi Cynthia. We apologize for any inconvenience. I will have a customer service rep call you ASAP.,1
Tremendous thanks to a @JetBlue staffer @FlyTPA who located my nearly lost laptop before I flew to @BostonLogan today! Incredible service!,1
@DeltaAssist What's the best way to get compensation for a musical instrument that was broken during one of your flights?,1
.@SouthwestAir has lost millions on Wichita-Dallas route. http://t.co/S6QPtO9ZUa http://t.co/2iUs7VWCZ4,1
@united my friends are having a hell of a time getting their suitcase from newark to toronto that you stranded there two days ago. any help?,0
"On one side I had chatty 76 YO Barbara, on other side I had stinky guy that I never want to smell again.  Notes from my flight with @united",0
Ã¢Ëœâ€¦ @VirginAmerica Ã¢â‚¬Â¢ We just mood-lit Palm Springs again. It's never too early to start planning next...: We jus... http://t.co/NaFetlt0el,1
"The woman next to me on this plane appears clean &amp; well-groomed with perfect make-up and clothes. However, she smells like BO. @JetBlue",0
@JetBlue Trying! Site's broken. :(,0
The @united married segment logic that impacts upgrade available space is annoying - http://t.co/xARmp6Eb6P,0
"Never fails @AmericanAir! In Miami delayed, deplaned 2xs due to mechanical. Safety FIRST, but crew is annoyed, agent is overwhelmed.",0
"lollllll, my flights cancelled here at laguardia and people are being sent to JFK ðŸ’© @AmericanAir",0
It's never to early to plan your summer vacation. Book by Feb 15 &amp; save up to $100 on @AmericanAir packages http://t.co/f1Js75h9jB,1
Last road trip of the semester for @GoNUwhockey can't wait to get back on board with @JetBlue at #BOS this rainy morning! Off to #PIT #gonu,1
.@americanair u rebooked my flight but when I call to change it your sys won't left me be put on hold to talk to agent. what's up with that?,0
"Great story- pup lost &amp; found w/microchip, kind strangers &amp; applause @AlaskaAir for giving Penny a free ride home! http://t.co/cSfKZbCY3u",1
@AmericanAir @tdrakeeee has waited 2 hours 2 get assistance. How long does it take? I'm an advantage member /her father. Please answer,0
@flyLAXairport @AmericanAir @FlyEIA Odd that they are starting new service as US in markets where US never big. PHL I would understand.,1
Join @eBay @Kraft @Honeywell @AlaskaAir &amp; more at this years #SOPBoston! Not an event to be missed http://t.co/KvrXMjznlP,1
Worst livery RT @briannasjackson: Check it out! @AmericanAir's new #Dreamliner 787. Huge! http://t.co/WZ4v24C2p8,1
@OneLessElle @AmericanAir you're not missing much!,1
@VirginAmerica @GlennF I had the exact same problem. Offer mailed to me doesn't match the offer online and not code. Can you look into this?,0
@lufthansa seems there is a system issue b/w u and @united &amp; no one wants to accept fault!! No reps can help.. I am stuck.. Please refund!!!,0
Riding on a brand new @united plane!! We waited at the gate for 30 minutes for soap... #shouldalanded,1
"@aloria There's a reason that never flying @united again is on my ""Raven Life List"" (things to do nevermore). http://t.co/CalGjBbN2L",0
@josinei78 @AmericanAir @FrequentMiler I don't know the details but I know much of TX had very very bad weather yesterday.,1
@LibertyBritt @united Why is a Hispanic pop star working for the airline?  Last album must have done poorly. Ã°Å¸Ëœâ€ž,1
@united Did I miss it? I'll keep an eye out on my flights tonight.,1
I joined twitter just to point out how incompetent @united and @Expedia are. Don't cancel the return flight when the to flight is changed.,0
"Okay @Delta, it's been years since I've flown anything but @SouthwestAir. Let's see if you're as terrible as I remember.",1
@DeltaAssist this @Gogo Internet is brutal. Can't even stream iheart radio. Literally nothing. Missing #UKvsMIZZ game.,0
"Disappointed in @AmericanAir customer service. No follow up, no number to call, no bueno #customerservice #helpagirlout #callmemaybe",0
#UCCan benefit plans members: give us your email &amp; never miss updates on pay/pension/benefits! MinistryandEmployment@united-church.ca,1
